orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
2.3664127,2.591,,9.577,300.0,,,,,,1160.01,TESS,FALSE_POSITIVE
1.7635881,3.092,,10.2306,6650.0,,2608.0,,,,1161.01,TESS,CANDIDATE
7.3166682,3.255,,9.65306,3210.0,,1647.0,,,,1162.01,TESS,CANDIDATE
3.0771612,2.6914319,,9.47751,4703.2844346,,1827.6445751,,,,1163.01,TESS,CANDIDATE
3.2077145,2.708,,9.329701,9640.0,,,,,,1164.01,TESS,FALSE_POSITIVE
2.2552845,2.05,14.688,9.76703,20820.0,,1348.0,0.96,,,1165.01,TESS,CANDIDATE
1.8824539,2.46,8.29008,9.7604,1391.0,,3091.0,1.13,,,1166.01,TESS,FALSE_POSITIVE
15.196,1.792,4.96345,10.3874,1970.0,,,1.14,,,1167.01,TESS,FALSE_POSITIVE
2.1358631,1.559,23.6019,10.381,10325.0,,1745.0,1.5,,,1168.01,TESS,FALSE_POSITIVE
6.7075429,2.125,17.4647,10.6405,11920.0,,1079.0,1.24,,,1169.01,TESS,CANDIDATE
3.5862962,3.3710943,16.4747611,11.7806,5729.3246858,,1658.3915202,2.00441,,,117.01,TESS,CANDIDATE
1.8296155,2.166,29.3616,10.349,1406.0,,3751.0,3.5,,,1170.01,TESS,FALSE_POSITIVE
11.1876137,3.183,31.8624,10.3075,4924.0,,1499.0,2.05,,,1171.01,TESS,FALSE_POSITIVE
7.8513949,6.835,,10.3018,22029.0,,,,,,1172.01,TESS,FALSE_POSITIVE
7.0643978,2.424,9.39131,10.2938,8268.0,,890.0,0.96,,,1173.01,TESS,CONFIRMED
8.9534775,2.696,2.35888,10.2549,1136.0,,723.0,0.76,,,1174.01,TESS,CONFIRMED
7.5022708,2.605,5.55812,10.2026,1760.0,,940.0,1.27,,,1175.01,TESS,FALSE_POSITIVE
14.0077666,5.8727493,12.4023108,10.1772,5924.8349672,,1028.5320293,1.57435,,,1176.01,TESS,CANDIDATE
1.692892,2.886,11.2371,10.1617,1418.0,,5800.0,2.1,,,1177.01,TESS,FALSE_POSITIVE
2.6652007,3.49,2.35964,10.1358,819.0,,2045.0,0.56,,,1178.01,TESS,FALSE_POSITIVE
6.0344667,1.89,4.44029,9.179,1800.0,,788.0,1.05,,,118.01,TESS,CONFIRMED
9.6867516,2.512,3.00336,10.112,1669.0,,707.0,0.73,,,1180.01,TESS,CONFIRMED
2.1031647,5.059,16.7087,10.079,7142.0,,3037.0,1.93,,,1181.01,TESS,CONFIRMED
7.6416041,2.654,27.538,10.0049,6025.0,,1303.0,2.05,,,1182.01,TESS,FALSE_POSITIVE
5.9294088,2.933,10.8101,9.9478,10226.0,,,1.06,,,1183.01,TESS,FALSE_POSITIVE
5.7484439,1.76,2.35215,9.9469,1041.0,,820.0,0.69,,,1184.01,TESS,CONFIRMED
1.1967018,1.879,10.3239,9.94025,824.0,,3534.0,1.73,,,1185.01,TESS,FALSE_POSITIVE
11.2464616,7.391,17.6677,9.92402,7576.0,,1218.0,2.01,,,1186.01,TESS,FALSE_POSITIVE
2.5941968,0.861,4.47229,9.9002,907.0,,1159.0,1.4,,,1187.01,TESS,CANDIDATE
8.5112,3.486,,9.886581,4172.76,,,,,,1188.01,TESS,FALSE_POSITIVE
3.9687994,1.07,,9.8744,1760.0,,,,,,1189.01,TESS,CANDIDATE
5.5411114,2.467,2.04482,9.2789,633.0,,1117.0,0.82,,,119.01,TESS,CANDIDATE
10.6917268,3.002,1.79811,9.2789,535.0,,710.0,0.82,,,119.02,TESS,CANDIDATE
15.7335693,3.288,24.3218,9.7831,2540.0,,1219.0,2.21,,,1191.01,TESS,FALSE_POSITIVE
2.2219839,1.996,15.4416,10.4813,4394.0,,,1.87,,,1193.01,TESS,FALSE_POSITIVE
2.3106428,1.294,8.76741,10.4782,6911.0,,1052.0,0.99,,,1194.01,TESS,CONFIRMED
4.05135,2.4,14.2359,10.4717,1132.23,,,3.85,,,1195.01,TESS,FALSE_POSITIVE
5.5376617,2.517,15.6557,10.4318,5390.0,,1206.0,2.06,,,1196.01,TESS,CANDIDATE
4.5960377,4.744,16.2166,10.4247,5000.0,,1937.0,2.12,,,1197.01,TESS,CANDIDATE
3.612771,4.142,19.3662,10.4219,11794.0,,2344.0,1.71,,,1198.01,TESS,CANDIDATE
3.6714717,2.149,10.678,10.4221,4340.0,,1182.0,1.54,,,1199.01,TESS,CONFIRMED
11.535076,8.555958,12.215808,7.1062,2389.90616,,,2.48771,,,120.01,TESS,CONFIRMED
