orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
3.0203,,5.6,,,,,1.265,,,EPIC 216111905.01,K2,CANDIDATE
13.12227,,2.02,,,,,1.004,,,EPIC 216114172.01,K2,CANDIDATE
19.68075,,2.55,,,,,1.079,,,EPIC 216166748.01,K2,CANDIDATE
3.38492,,1.48,,,,,0.528,,,EPIC 216212516.01,K2,CANDIDATE
3.90518,,16.3,,,,,1.282,,,EPIC 216231580.01,K2,CANDIDATE
28.077484,,67.3,,,,,1.54,,,EPIC 216334329.01,K2,CANDIDATE
11.86386,,2.21,,,,,0.848,,,EPIC 216357880.01,K2,CANDIDATE
8.6929,,1.81,,,,,1.079,,,EPIC 216363472.01,K2,CANDIDATE
9.761854,,3.4422482,,,,,1.770928,,,EPIC 216387101.01,K2,CANDIDATE
32.3204,,3.3,,,,,0.245,,,EPIC 216876207.01,K2,CANDIDATE
2.786008,,1.9,,,,,0.42,,,EPIC 216892056.01,K2,CANDIDATE
8.60133,,5.31,,,,,1.016,,,EPIC 217084873.01,K2,CANDIDATE
29.8411,,5.23,,,,,1.016,,,EPIC 217084873.02,K2,CANDIDATE
16.692356,,17.0,,,,,0.9,,,EPIC 217149884.01,K2,CANDIDATE
4.833191,,25.31,,,,,1.8456,,,EPIC 217231249.01,K2,CANDIDATE
1.3194719,,14.3,,,,,1.31,,,EPIC 217393088.01,K2,CANDIDATE
21.587326,,1.78061635,,,,,1.466377,,,EPIC 217855533.01,K2,CANDIDATE
3.04108,,11.9,,,,,1.91,,,EPIC 218170789.01,K2,CANDIDATE
0.4951253,,28.8,,,,,1.87,,,EPIC 218195416.01,K2,CANDIDATE
1.589843,,49.0,,,,,3.93,,,EPIC 218300572.01,K2,CANDIDATE
8.421659,,3.45758743,,,,,1.229497,,,EPIC 218304292.01,K2,CANDIDATE
9.811589,,4.253,,,,,1.882,1.506,,EPIC 218332621.01,K2,CANDIDATE
11.587502,,21.9,,,,,1.0,,,EPIC 218621322.01,K2,CANDIDATE
1.549318,,42.6,,,,,1.67,,,EPIC 218695436.01,K2,CANDIDATE
5.049068,,2.594,,,,,1.476,1.198,,EPIC 218701083.01,K2,CANDIDATE
1.9363475,,46.0,,,,,1.687,,,EPIC 218709665.01,K2,CANDIDATE
1.157563,,12.3,,,,,1.46,,,EPIC 218711655.01,K2,CANDIDATE
2.17469,,1.8,,,,,1.083,,,EPIC 218874453.01,K2,CANDIDATE
1.658223,,0.867,,,,,0.917,,,EPIC 218901589.01,K2,CANDIDATE
0.56007,,1.67,,,,,0.441,,,EPIC 218952024.01,K2,CANDIDATE
4.88451,,16.1,,,,,0.73,,,EPIC 218973982.01,K2,CANDIDATE
4.35967,,2.31,,,,,0.559,,,EPIC 219111248.01,K2,CANDIDATE
1.81053,,1.024,,,,,0.543,,,EPIC 219114906.01,K2,CANDIDATE
20.94388,,170.0,,,,,12.43,,,EPIC 219256848.01,K2,CANDIDATE
0.944284,,1.48,,,,,0.684,,,EPIC 219266595.01,K2,CANDIDATE
5.292605,,9.9778729,,,,,0.969695,,,EPIC 219388192.01,K2,CANDIDATE
0.515013,,26.1,,,,,1.3,,,EPIC 219420915.01,K2,CANDIDATE
26.4837,,1.98,,,,,1.378,,,EPIC 219480273.01,K2,CANDIDATE
2.08807,,12.4,,,,,4.44,,,EPIC 219610716.01,K2,CANDIDATE
34.3797,,118.0,,,,,4.0,,,EPIC 219747794.01,K2,CANDIDATE
15.6594,,37.0,,,,,4.0,,,EPIC 219747794.02,K2,CANDIDATE
1.4095126,,70.0,,,,,1.82,,,EPIC 219760360.01,K2,CANDIDATE
3.22513,,2.33,,,,,0.437,,,EPIC 220168663.01,K2,CANDIDATE
4.9234,,1.18,,,,,0.776,,,EPIC 220170303.02,K2,CANDIDATE
8.03216,,2.42,,,,,1.85,,,EPIC 220173278.01,K2,CANDIDATE
17.093319,,17.7,,,,,0.426,,,EPIC 220187552.01,K2,CANDIDATE
50.693644,,8.68300668,,,,,0.792931,,,EPIC 220192485.01,K2,CANDIDATE
0.7988453,,6.2,,,,,0.728,,,EPIC 220198551.01,K2,CANDIDATE
0.4378443,,41.0,,,,,1.3,,,EPIC 220201207.01,K2,CANDIDATE
13.26931,,23.8,,,,,1.127,,,EPIC 220204960.01,K2,CANDIDATE
7.119856,,1.8797781,,,,,0.852371,,,EPIC 220207765.01,K2,CANDIDATE
8.904672,,26.1,,,,,1.014,,,EPIC 220209578.01,K2,CANDIDATE
2.504853,,3.95,,,,,0.905,,,EPIC 220228500.01,K2,CANDIDATE
3.68034,,1.06218625,,,,,0.774992,,,EPIC 220245303.01,K2,CANDIDATE
2.6017,,1.47,,,,,0.839,,,EPIC 220256496.02,K2,CANDIDATE
15.960128,,19.5,,,,,0.87,,,EPIC 220258394.01,K2,CANDIDATE
16.9616,,2.7,,,,,1.277,,,EPIC 220260084.01,K2,CANDIDATE
0.7175747,,28.1,,,,,0.818,,,EPIC 220263105.01,K2,CANDIDATE
5.1645,,0.784,,,,,0.255,,,EPIC 220267210.01,K2,CANDIDATE
3.44795,,0.97,,,,,0.332,,,EPIC 220275625.01,K2,CANDIDATE
,,36.0,,,,,1.208,,,EPIC 220280237.01,K2,CANDIDATE
0.5551606,,11.4,,,,,1.657,,,EPIC 220282718.01,K2,CANDIDATE
6.26242,,2.03,,,,,0.762,,,EPIC 220287611.01,K2,CANDIDATE
24.4131,,15.3,,,,,0.64,,,EPIC 220288191.01,K2,CANDIDATE
4.02748,,1.24,,,,,0.5901,,,EPIC 220288594.01,K2,CANDIDATE
10.55369,,2.72,,,,,0.88,,,EPIC 220290988.01,K2,CANDIDATE
41.55209,,4.3,,,,,0.73,,,EPIC 220292715.01,K2,CANDIDATE
23.607902,,3.11864589,,,,,1.115157,,,EPIC 220294712.01,K2,CANDIDATE
21.98131,,197.025,,,,,22.415,1.077,,EPIC 220299658.01,K2,CANDIDATE
9.64954,,2.74,,,,,0.593,,,EPIC 220309058.01,K2,CANDIDATE
6.5534,,1.11,,,,,0.766,,,EPIC 220315508.01,K2,CANDIDATE
0.6719977,,25.2,,,,,1.79,,,EPIC 220316844.01,K2,CANDIDATE
4.4358,,1.3,,,,,0.879,,,EPIC 220317172.01,K2,CANDIDATE
3.31347,,3.8,,,,,0.824,,,EPIC 220322327.01,K2,CANDIDATE
1.72767,,21.3,,,,,0.37,,,EPIC 220336320.01,K2,CANDIDATE
4.69942,,2.5,,,,,0.605,,,EPIC 220342163.01,K2,CANDIDATE
4.7535,,1.5147,,,,,1.27,0.982,,EPIC 220356827.01,K2,FALSE_POSITIVE
12.7256,,2.16,,,,,1.001,,,EPIC 220393791.01,K2,CANDIDATE
45.4939,,7.17,,,,,1.626,,,EPIC 220395416.01,K2,CANDIDATE
12.092216,,4.7,,,,,0.84,,,EPIC 220397060.01,K2,CANDIDATE
10.7946,,,,,,,0.62,,,EPIC 220400100.01,K2,CANDIDATE
4.06643,,1.22,,,,,0.618,,,EPIC 220400100.02,K2,CANDIDATE
57.8396,,9.8,,,,,0.729,,,EPIC 220400525.01,K2,CANDIDATE
4.49161,,2.01,,,,,0.823,,,EPIC 220401029.01,K2,CANDIDATE
19.496649,,2.21599278,,,,,1.155241,,,EPIC 220410754.01,K2,CANDIDATE
3.78177,,1.81,,,,,1.095,,,EPIC 220416518.01,K2,CANDIDATE
9.073266,,23.32,,,,,1.763,,,EPIC 220431824.01,K2,CANDIDATE
2.010607,,1.28,,,,,0.618,0.61,,EPIC 220434612.01,K2,CANDIDATE
13.6094,,2.44,,,,,0.564,,,EPIC 220436189.01,K2,CANDIDATE
5.23587,,4.86,,,,,1.248,,,EPIC 220436208.01,K2,CANDIDATE
2.43807,,2.15,,,,,0.625,,,EPIC 220436943.01,K2,CANDIDATE
6.80111,,1.96,,,,,0.291,,,EPIC 220443340.01,K2,CANDIDATE
0.36432247904,,6.95273914,,,,1086.47,0.347331,,,EPIC 220448185.01,K2,CANDIDATE
17.1057,,5.91,,,,,0.592,,,EPIC 220466136.01,K2,CANDIDATE
7.30383,,2.18,,,,,0.715,,,EPIC 220470563.01,K2,CANDIDATE
7.3274,,2.1225,,,,,0.96,1.365,,EPIC 220471100.01,K2,FALSE_POSITIVE
4.684559,,4.757,,,,,1.184,0.901,,EPIC 220477223.01,K2,CANDIDATE
57.8415,,6.13,,,,,1.495,,,EPIC 220482322.01,K2,CANDIDATE
0.762406,,0.99,,,,,0.89,,,EPIC 220492298 b,K2,CONFIRMED
9.4538,,1.91,,,,,0.932,,,EPIC 220492492.01,K2,CANDIDATE
7.51114,,2.98,,,,,0.643,,,EPIC 220526079.01,K2,CANDIDATE
10.4347,,1.69,,,,,0.816,,,EPIC 220527374.01,K2,CANDIDATE
15.246593,,78.0,,,,,1.91,,,EPIC 220542353.01,K2,CANDIDATE
0.705386,,1.73,,,,,1.013,,,EPIC 220554210 c,K2,CONFIRMED
4.284523,,1.30280156,,,,,0.62182,,,EPIC 220555384.01,K2,CANDIDATE
6.53046,,3.36,,,,,0.692,,,EPIC 220556827.01,K2,CANDIDATE
,,6.71,,,,,1.256,,,EPIC 220562610.01,K2,CANDIDATE
14.753,,3.0,,,,,0.5666,,,EPIC 220565337.01,K2,CANDIDATE
21.77635,,37.0,,,,,1.122,,,EPIC 220565349.01,K2,CANDIDATE
8.78627,,3.16,,,,,1.184,,,EPIC 220571481.01,K2,CANDIDATE
57.10412,,5.61,,,,,0.971,,,EPIC 220573228.01,K2,CANDIDATE
20.21535,,2.61,,,,,0.971,,,EPIC 220573228.02,K2,CANDIDATE
39.3266,,3.57,,,,,1.346,,,EPIC 220579319.01,K2,CANDIDATE
7.64514,,6.5,,,,,1.06,,,EPIC 220598367.02,K2,CANDIDATE
46.47688,,62.0,,,,,2.394,,,EPIC 220605820.01,K2,CANDIDATE
,,12.32,,,,,1.698,,,EPIC 220606084.01,K2,CANDIDATE
6.73572,,,,,,,1.17,,,EPIC 220616148.01,K2,CANDIDATE
15.1563,,3.01,,,,,1.167,,,EPIC 220616148.02,K2,CANDIDATE
13.26773,,4.04,,,,,0.813,,,EPIC 220631484.01,K2,CANDIDATE
7.14238,,1.75,,,,,0.679,,,EPIC 220639177.01,K2,CANDIDATE
2.653275,,118.0,,,,,24.8,,,EPIC 220643470.01,K2,CANDIDATE
40.938,,3.57,,,,,1.083,,,EPIC 220644522.01,K2,CANDIDATE
29.435233,,2.91662791,,,,,1.199507,,,EPIC 220648214.01,K2,CANDIDATE
10.228,,,,,,,0.456,,,EPIC 220650843.01,K2,CANDIDATE
3.91764,,2.94,,,,,1.35,,,EPIC 220657558.01,K2,CANDIDATE
6.4063,,0.888,,,,,0.195,,,EPIC 220663602.01,K2,CANDIDATE
31.9761,,3.92,,,,,1.461,,,EPIC 220666631.01,K2,CANDIDATE
0.571336,,1.8,,,,,0.97,,,EPIC 220674823 b,K2,CONFIRMED
13.338687,,2.8,,,,,0.97,,,EPIC 220674823 c,K2,CONFIRMED
8.133218,,2.05114626,,,,,1.080518,,,EPIC 220679255.01,K2,CANDIDATE
17.78804,,2.78,,,,,1.153,,,EPIC 220679255.02,K2,CANDIDATE
2.52894,,1.44,,,,,0.962,,,EPIC 220708327.01,K2,CANDIDATE
2.311162,,51.6,,,,,1.58,,,EPIC 220725183.01,K2,CANDIDATE
3.128977,,1.282,,,,,0.976,1.478,,EPIC 226042826.01,K2,CANDIDATE
0.872893,,,,,,,,,,EPIC 228682364.01,K2,FALSE_POSITIVE
15.35092,,16.31,,,,734.0,0.943467,0.94,,EPIC 228707509.01,K2,CANDIDATE
15.78132,,10.87,,,,741.0,,,,EPIC 228720681.01,K2,CANDIDATE
5.20256,,3.58,,,,1000.0,0.995782,0.96,,EPIC 228724899.01,K2,CANDIDATE
16.770556,,13.24001074,,,,,2.87646,,,EPIC 228729473.01,K2,FALSE_POSITIVE
48.249552,,17.99855135,,,,,0.956171,,,EPIC 228734889.01,K2,CANDIDATE
25.988289,,316.73370059,,,,,15.95329,,,EPIC 228737155.01,K2,CANDIDATE
18.69646,,2.35,,,,571.0,0.764037,0.89,,EPIC 228753871.01,K2,CANDIDATE
12.20239,,4.15,,,,812.0,1.01169,1.06,,EPIC 228758948.01,K2,CANDIDATE
4.18787,,1.36,,,,1142.0,0.972391,0.988,,EPIC 228784812.01,K2,CANDIDATE
19.57833,,2.77,,,,644.0,0.940594,0.99,,EPIC 228809391.01,K2,CANDIDATE
0.844548,,1.005,,,,,0.165,0.133,,EPIC 228814754.01,K2,CANDIDATE
11.73677,,1.82,,,,516.0,0.761077,0.622,,EPIC 228834632.01,K2,CANDIDATE
0.728113,,1.1,,,,,0.32,,,EPIC 228836835 b,K2,CONFIRMED
25.58142,,8.35,,,,914.0,1.9082,0.94,,EPIC 228846243.01,K2,CANDIDATE
10.583942,,2.72,,,,,0.874,0.947,,EPIC 228872473.01,K2,CANDIDATE
5.69046,,18.81,,,,1503.0,1.80891,0.98,,EPIC 228888935.01,K2,CANDIDATE
1.055785,,1.51966184,,,,,0.592773,,,EPIC 228952747.01,K2,CANDIDATE
37.20364,,5.1,,,,498.0,0.829429,0.96,,EPIC 228964773.01,K2,CANDIDATE
20.84919,,3.01,,,,1349.0,2.37225,2.49,,EPIC 228974907.01,K2,CANDIDATE
16.140442,,2.05969274,,,,,0.975013,,,EPIC 229004835 b,K2,CONFIRMED
0.251647,,27.97665274,,,,,0.986936,,,EPIC 229039390.01,K2,CANDIDATE
11.67254,,3.87,,,,946.0,1.22705,1.02,,EPIC 229103251.01,K2,CANDIDATE
4.03692,,2.24,,,,870.0,0.735009,0.792,,EPIC 229133720.01,K2,CANDIDATE
3.137611,,,,,,,0.452762,0.5,,EPIC 229228348.01,K2,CANDIDATE
9.632039,,2.279,,,,,0.697,0.722,,EPIC 230517965.01,K2,CANDIDATE
18.239311,,3.792,,,,,0.477,1.621,,EPIC 236744423.01,K2,CANDIDATE
11.109675,,2.462,,,,,0.657,0.717,,EPIC 245928102.01,K2,CANDIDATE
5.138,,,,,,,,,,EPIC 245944983.01,K2,CANDIDATE
10.7228,,1.2998,,,,,1.114,0.883,,EPIC 246022853.01,K2,FALSE_POSITIVE
29.957262,,8.456,,,,,0.711,0.909,,EPIC 246030759.01,K2,CANDIDATE
8.04473,,,,,,,0.79,,,EPIC 246042088.01,K2,CANDIDATE
11.82469,,,,,,,0.79,,,EPIC 246042088.02,K2,CANDIDATE
2.0507,,0.4064,,,,,0.645,0.769,,EPIC 246048459.01,K2,FALSE_POSITIVE
7.084267,,3.848,,,,,0.765,0.881,,EPIC 246061904.01,K2,CANDIDATE
20.676056,,3.302,,,,,0.765,0.881,,EPIC 246061904.02,K2,CANDIDATE
6.786539,,1.2,,,,,0.975,0.795,,EPIC 246067130.01,K2,CANDIDATE
2.988541,,3.504,,,,,1.023,0.877,,EPIC 246088339.01,K2,CANDIDATE
21.436032,,2.486,,,,,0.467,0.466,,EPIC 246120353.01,K2,CANDIDATE
0.8768,,8.4683,,,,,0.515,0.512,,EPIC 246163416.01,K2,FALSE_POSITIVE
6.39595,,,,,,,0.68,,,EPIC 246178445.01,K2,CANDIDATE
3.853494,,6.957,,,,,0.744,0.838,,EPIC 246260670.01,K2,CANDIDATE
4.696045,,2.57,,,,,0.782,0.907,,EPIC 246261316.01,K2,CANDIDATE
8.6387,,,,,,,0.647,,,EPIC 246265680.01,K2,CANDIDATE
3.98547,,,,,,,0.72,,,EPIC 246270904.01,K2,CANDIDATE
16.607299,,2.532,,,,,0.756,1.011,,EPIC 246290342.01,K2,CANDIDATE
16.980197,,2.705,,,,,0.879,0.852,,EPIC 246310303.01,K2,CANDIDATE
1.827,,0.99,,,,986.0,0.503,0.523,,EPIC 246313886.01,K2,CANDIDATE
1.29655,,8.559,,,,,0.586,0.54,,EPIC 246317113.01,K2,CANDIDATE
3.379516,,4.742,,,,,0.741,0.767,,EPIC 246325464.01,K2,CANDIDATE
1.082361,,7.158,,,,,1.721,1.159,,EPIC 246331347.01,K2,CANDIDATE
3.35,,0.97,,,,851.0,0.427,0.276,,EPIC 246331418.01,K2,CANDIDATE
9.32,,1.43,,,,516.0,0.427,0.276,,EPIC 246331418.02,K2,CANDIDATE
13.9145,,,,,,,1.6,,,EPIC 246356732.01,K2,CANDIDATE
4.03776,,,,,,,0.58,,,EPIC 246362870.01,K2,CANDIDATE
7.539949,,2.511,,,,,1.205,1.157,,EPIC 246366798.01,K2,CANDIDATE
5.10555,,10.889,,,,,1.109,1.873,,EPIC 246377038.01,K2,CANDIDATE
17.768404,,2.787,,,,,0.763,0.98,,EPIC 246380972.01,K2,CANDIDATE
4.464438,,6.184,,,,,1.434,1.046,,EPIC 246405278.01,K2,CANDIDATE
11.416439,,3.034,,,,,0.451,0.496,,EPIC 246429728.01,K2,CANDIDATE
7.21084,,2.26,,,,,1.053,0.787,,EPIC 246448041.01,K2,CANDIDATE
13.284219,,1.233,,,,,0.124,0.098,,EPIC 246711015.01,K2,CANDIDATE
24.213117,,0.505,,,,,0.124,0.098,,EPIC 246711015.02,K2,CANDIDATE
2.46564,,30.186,,,,,2.497,1.913,,EPIC 246777408.01,K2,CANDIDATE
18.896192,,1.975,,,,,0.545,0.488,,EPIC 246851148.01,K2,CANDIDATE
6.1802679,,,,,,,1.586,1.317,,EPIC 246851721 b,K2,CONFIRMED
13.107894,,25.768,,,,,1.081,0.958,,EPIC 246899433.01,K2,CANDIDATE
1.925,,1.07,,,,452.0,0.236,0.121,,EPIC 246909566.01,K2,CANDIDATE
10.1997,,,,,,,0.97,,,EPIC 246920193.01,K2,CANDIDATE
21.371372,,16.514,,,,,1.14,1.232,,EPIC 246947582.01,K2,CANDIDATE
7.098695,,1.837,,,,,0.681,0.809,,EPIC 246987084.01,K2,CANDIDATE
4.20566,,,,,,,0.9,,,EPIC 247047370.01,K2,CANDIDATE
9.7051,,,,,,,1.24,,,EPIC 247063356.01,K2,CANDIDATE
0.73217,,1.108,,,,,0.827,0.836,,EPIC 247122439.01,K2,CANDIDATE
5.2289874,,2.3513,,,,1342.0,1.28,,,EPIC 247164043.01,K2,CANDIDATE
3.1764,,0.9532,,,,,0.741,0.861,,EPIC 247223703.01,K2,CANDIDATE
2.419472,,36.563,,,,,2.476,2.086,,EPIC 247226616.01,K2,CANDIDATE
6.770834,,25.455,,,,,2.243,1.895,,EPIC 247281516.01,K2,CANDIDATE
14.616783,,2.119,,,,,0.821,1.016,,EPIC 247396991.01,K2,CANDIDATE
13.7579,,,,,,,0.76,,,EPIC 247445728.01,K2,CANDIDATE
3.3733,,1.5839,,,,,0.779,0.693,,EPIC 247560727.01,K2,CANDIDATE
8.4356,,2.9192,,,,,0.779,0.693,,EPIC 247560727.02,K2,CANDIDATE
3.09246,,2.413,,,,,0.698,0.813,,EPIC 247562358.01,K2,CANDIDATE
20.379434,,24.603,,,,,4.259,1.249,,EPIC 247698108.01,K2,CANDIDATE
4.420394,,10.293,,,,,2.875,2.489,,EPIC 247708770.01,K2,CANDIDATE
1.248905,,4.073,,,,,1.289,1.041,,EPIC 247724061.01,K2,CANDIDATE
12.505,,1.673,,,,,0.975,1.027,,EPIC 247744801.01,K2,CANDIDATE
11.95706,,2.635,,,,,0.829,0.954,,EPIC 247856284.01,K2,CANDIDATE
7.624,,2.4551,,,,,1.29,1.053,,EPIC 247874191.01,K2,CANDIDATE
6.363302,,2.786,,,,,0.819,1.022,,EPIC 247885088.01,K2,CANDIDATE
5.164157,,1.006,,,,,0.627,0.612,,EPIC 247988033.01,K2,CANDIDATE
18.001053,,3.794,,,,,1.043,0.903,,EPIC 248018863.01,K2,CANDIDATE
9.426901,,5.543,,,,,1.427,1.128,,EPIC 248222323.01,K2,CANDIDATE
4.71688,,3.725,,,,,0.701,0.857,,EPIC 248420036.01,K2,CANDIDATE
18.436944,,8.002,,,,,0.853,0.901,,EPIC 248526480.01,K2,CANDIDATE
5.7519475,,2.96374,,,,690.0,0.84,,,EPIC 248527709.01,K2,CANDIDATE
10.472764,,2.354,,,,,0.726,0.802,,EPIC 248527709.02,K2,CANDIDATE
3.917682,,5.581,,,,,0.656,0.763,,EPIC 248574836.01,K2,CANDIDATE
3.577501,,3.3001,,,,870.0,0.87,,,EPIC 248639411.01,K2,CANDIDATE
14.390721,,2.55,,,,,1.025,0.863,,EPIC 248740016.01,K2,CANDIDATE
9.032248,,2.364,,,,,0.762,0.993,,EPIC 248740571.01,K2,CANDIDATE
16.100178,,2.576,,,,,0.762,0.993,,EPIC 248740571.02,K2,CANDIDATE
2.491154,,9.774,,,,,1.756,1.49,,EPIC 248740905.01,K2,CANDIDATE
1.754,,5.06,,,,873.0,0.608,0.625,,EPIC 248775938.01,K2,CANDIDATE
16.222,,1.28,,,,417.0,0.503,0.518,,EPIC 248782482.01,K2,CANDIDATE
2.571267,,5.97,,,,,1.75,1.566,,EPIC 248827616.01,K2,CANDIDATE
3650.0,,12.44199,,,,183.0,2.7,0.9,,EPIC 248847494 b,K2,CONFIRMED
13.071041,,2.285,,,,,1.246,0.935,,EPIC 248865761.01,K2,CANDIDATE
28.848339,,3.657,,,,,1.75,0.698,,EPIC 248869142.01,K2,CANDIDATE
6.695687,,2.17,,,,,0.905,0.869,,EPIC 249217834.01,K2,CANDIDATE
27.917236,,2.551,,,,,0.905,0.869,,EPIC 249217834.02,K2,CANDIDATE
17.818211,,2.77,,,,,0.689,0.645,,EPIC 249236972.01,K2,CANDIDATE
5.116834,,31.682,,,,,1.591,1.061,,EPIC 249239123.01,K2,CANDIDATE
7.522109,,2.249,,,,,1.386,1.067,,EPIC 249373875.01,K2,CANDIDATE
1.075,,,,,,,0.567,0.337,,EPIC 249391469.01,K2,CANDIDATE
18.786043,,2.846,,,,,0.773,0.665,,EPIC 249401939.01,K2,CANDIDATE
15.320606,,1.77,,,,,1.118,0.851,,EPIC 249418609.01,K2,CANDIDATE
7.943604,,1.992,,,,,0.87,0.837,,EPIC 249476992.01,K2,CANDIDATE
7.815366,,2.403,,,,,0.755,0.994,,EPIC 249559552.01,K2,CANDIDATE
19.520805,,2.318,,,,,0.755,0.994,,EPIC 249559552.02,K2,CANDIDATE
39.57057,,23.661,,,,,2.041,0.876,,EPIC 249561595.01,K2,CANDIDATE
11.29231,,2.348,,,,,0.689,0.821,,EPIC 249599275.01,K2,CANDIDATE
24.481285,,2.49,,,,,0.761,1.001,,EPIC 249649721.01,K2,CANDIDATE
10.307387,,2.602,,,,,0.875,0.864,,EPIC 249703125.01,K2,CANDIDATE
10.205377,,6.31,,,,,2.356,2.312,,EPIC 249731291.01,K2,CANDIDATE
23.336739,,5.824,,,,,2.356,2.312,,EPIC 249731291.02,K2,CANDIDATE
1.696716,,5.738,,,,,1.992,1.056,,EPIC 249822095.01,K2,CANDIDATE
31.396001,,10.695,,,,,1.783,0.949,,EPIC 249827330.01,K2,CANDIDATE
18.277358,,1.933,,,,,0.636,0.732,,EPIC 249828900.01,K2,CANDIDATE
28.888589,,6.05,,,,,1.319,1.03,,EPIC 249865296.01,K2,CANDIDATE
2.228112,,1.398,,,,,0.693,0.785,,EPIC 249883770.01,K2,CANDIDATE
3.5951,,1.95,,,,1616.0,1.71,1.05,,EPIC 249893012 b,K2,CONFIRMED
15.624,,3.67,,,,990.0,1.71,1.05,,EPIC 249893012 c,K2,CONFIRMED
35.747,,3.94,,,,752.0,1.71,1.05,,EPIC 249893012 d,K2,CONFIRMED
0.801864,,1.433,,,,,0.393,0.384,,EPIC 249901311.01,K2,CANDIDATE
17.562214,,12.272,,,,,1.619,1.306,,EPIC 249921188.01,K2,CANDIDATE
1.705,,,,,,,,,,EPIC 250001426.01,K2,CANDIDATE
35.960194,,2.45,,,,,0.672,0.645,,EPIC 250045116.01,K2,CANDIDATE
17.92,,2.07,,,,407.0,0.576,0.603,,EPIC 250099723.01,K2,CANDIDATE
22.122365,,3.715,,,,,0.969,1.122,,EPIC 250106132.01,K2,CANDIDATE
3.287912,,,,,,,1.01769,0.87,,EPIC 251281013.01,K2,FALSE_POSITIVE
0.505602,,,,,,,0.907577,0.78,,EPIC 251286992.01,K2,FALSE_POSITIVE
20.924593,,,,,,,0.423,,,EPIC 251288417.01,K2,CANDIDATE
1.288312,,,,,,,0.57612,0.568153,,EPIC 251292508.01,K2,FALSE_POSITIVE
19.581519,,,,,,,0.861,,,EPIC 251292838.01,K2,CANDIDATE
6.854931,,,,,,,1.031,,,EPIC 251294036.01,K2,CANDIDATE
4.392503,,1.11,,,,,0.669,0.705,,EPIC 251304634.01,K2,CANDIDATE
0.598197,,,,,,,1.2496,0.87,,EPIC 251307609.01,K2,FALSE_POSITIVE
2.804246,,,,,,,2.42516,1.08,,EPIC 251308775.01,K2,FALSE_POSITIVE
0.691617,,,,,,,1.74944,0.91,,EPIC 251314585.01,K2,FALSE_POSITIVE
0.540527,,,,,,,1.03596,0.88,,EPIC 251315031.01,K2,FALSE_POSITIVE
11.349445,,,,,,,1.6958,1.11,,EPIC 251327548.01,K2,FALSE_POSITIVE
5.998652,,,,,,,2.66723,,,EPIC 251330444.01,K2,FALSE_POSITIVE
2.883162,,,,,,,1.21341,1.15,,EPIC 251345848.01,K2,FALSE_POSITIVE
0.545251,,,,,,,1.23632,1.14,,EPIC 251345849.01,K2,FALSE_POSITIVE
0.493967,,,,,,,1.9409,1.7,,EPIC 251347050.01,K2,FALSE_POSITIVE
0.504475,,,,,,,1.35063,1.53,,EPIC 251353301.01,K2,FALSE_POSITIVE
0.781949,,,,,,,1.58567,0.96,,EPIC 251356484.01,K2,FALSE_POSITIVE
5.21459,,,,,,,0.996212,0.95,,EPIC 251356953.01,K2,FALSE_POSITIVE
30.921004,,,,,,,1.761,,,EPIC 251380988.01,K2,CANDIDATE
1.332797,,,,,,,1.06188,1.34,,EPIC 251383916.01,K2,FALSE_POSITIVE
0.592255,,,,,,,1.04814,1.01,,EPIC 251390801.01,K2,FALSE_POSITIVE
8.07181,,,,,,,1.24106,1.018,,EPIC 251393748.01,K2,FALSE_POSITIVE
0.678473,,,,,,,1.5871,1.03,,EPIC 251393916.01,K2,FALSE_POSITIVE
26.286249,,,,,,,1.31469,1.1,,EPIC 251394139.01,K2,FALSE_POSITIVE
11.634988,,2.605,,,,,1.096,0.89,,EPIC 251399501.01,K2,CANDIDATE
0.660085,,,,,,,1.16067,0.69,,EPIC 251404897.01,K2,FALSE_POSITIVE
3.37433,,,,,,,3.77637,,,EPIC 251411166.01,K2,FALSE_POSITIVE
14.223889,,21.936,,,,,1.155,1.631,,EPIC 251578729.01,K2,CANDIDATE
10.973135,,2.67,,,,,0.697,0.823,,EPIC 251584580.01,K2,CANDIDATE
9.485826,,,,,,,,,,EPIC 251809286.01,K2,FALSE_POSITIVE
7.220585,,,,,,,,,,EPIC 251809628.01,K2,FALSE_POSITIVE
5.7459996,,,,,,,0.3073,0.29,,G 9-40 b,K2,CONFIRMED
1.2089802,,1.62,,,,1172.0,0.613,0.614,,GJ 9827 b,K2,CONFIRMED
3.648083,,1.269,,,,811.0,0.613,0.614,,GJ 9827 c,K2,CONFIRMED
6.2014698,,2.022,,,,,0.602,0.606,,GJ 9827 d,K2,CONFIRMED
3.79985297,,,,,,,0.617,0.645,,HAT-P-54 b,K2,CONFIRMED
2.79082479,,,,,,,,,,HAT-P-56 b,K2,CONFIRMED
3.619188,,18.03,,,,1596.0,1.54,1.33,,HATS-11 b,K2,CONFIRMED
3.142833,,15.13215,,,,2097.0,2.21,1.489,,HATS-12 b,K2,CONFIRMED
4.1752387,,13.843115,,,,1356.0,1.155,1.222,,HATS-36 b,K2,CONFIRMED
1.915298,,17.2,,,,,1.94,,,HATS-9 b,K2,CONFIRMED
